intended_emotion,seed_text,seed_emotion_detected,seed_confidence,strategy,style_modifier,strategy_reply,followup_reply,followup_emotion,followup_confidence
anger,I can't believe you went behind my back like that! That's just not okay!,surprise,0.5796987414360046,Validate,concise and emotionally attuned,"It sounds like you're really hurt and frustrated by what happened, and it’s completely understandable to feel that way. Your feelings are valid, and it’s important to express them.",Of course I'm hurt! It’s outrageous that you think it’s okay to dismiss what you did. I need you to really understand the impact of your actions.,anger,0.8421534299850464
anger,I can’t believe you thought that was okay! You really crossed the line this time!,surprise,0.9063124656677246,Validate,concise and emotionally attuned,"It sounds like you're feeling really hurt and upset by what happened, and I can understand why you would feel that way. Your feelings are completely valid.","It's not just about feeling hurt; it's about how utterly disrespectful your actions were! You need to take responsibility for this, not just brush it off.",anger,0.868757963180542
anger,I can't believe you did that! How could you be so thoughtless?,surprise,0.8702390193939209,Validate,concise and emotionally attuned,It sounds like you're feeling really hurt and frustrated right now. I can understand why you'd feel shocked and let down by my actions.,Hurt and frustrated doesn’t even begin to cover it! I’m just trying to understand how you could act without considering the impact it would have.,anger,0.7611205577850342
anger,I can't believe you would do something like that! This is absolutely infuriating!,anger,0.9277775883674622,Validate,concise and emotionally attuned,"It's completely understandable to feel infuriated by their actions; it's really hard when trust is broken like that. Your feelings are valid, and it makes sense that you'd react this way.","Yes, it’s just so frustrating! How can they expect to be trusted again after pulling something like this?",disgust,0.3562816381454468
anger,I can’t believe you would do something like that—it's incredibly infuriating!,anger,0.9311404228210449,Validate,concise and emotionally attuned,It sounds like you're really hurt and frustrated by what just happened. It's completely understandable to feel that way; those feelings are valid.,Hurt and frustrated doesn’t even begin to cover it! I just don’t get how someone could be so thoughtless.,anger,0.5309091210365295
anger,I can't believe you did that—it's utterly infuriating!,anger,0.8962463736534119,Explore,concise and emotionally attuned,It sounds like your partner is really upset. What specifically about the situation do you think is making them feel this way? How does that resonate with how you're feeling right now?,"It's frustrating that they can't see how messed up this whole situation is! I feel completely invalidated, and I just want them to acknowledge what they did was wrong.",anger,0.5184605717658997
anger,I can't believe you would do something like that; it’s infuriating!,anger,0.9015958309173584,Explore,concise and emotionally attuned,It sounds like you’re really upset right now; can you share more about what specifically hurt you? What do you wish your partner understood about how their actions affected you?,"I’m upset because it feels like my feelings don't matter at all; I wish my partner understood that their actions cut deep—it's not just a mistake, it’s a betrayal. How can I trust them if they keep disregarding my pain?",anger,0.6819659471511841
anger,I can't believe you did that—it's infuriating!,anger,0.9004759788513184,Explore,concise and emotionally attuned,It sounds like you're feeling really upset right now—what was it about their action that felt so infuriating for you? Can you share more about how it's impacting you?,"It’s not just the action; it’s the complete disregard for my feelings and the trust we had. It’s like they don’t care at all, and that’s what’s really eating at me.",disgust,0.5774840116500854
anger,I can't believe you would treat me like that after everything I've done for you!,surprise,0.8521879315376282,Explore,concise and emotionally attuned,It sounds like you’re feeling really hurt and confused by their reaction. What specific actions or moments are weighing on your mind right now?,"Hurt? You have no idea! I'm furious because after all my support, they just turned their back on me without a second thought.",anger,0.9566681981086731
anger,"I can't believe you would do something like that! Seriously, how could you betray my trust?",surprise,0.5657817125320435,Explore,concise and emotionally attuned,"It sounds like your partner is feeling really hurt and betrayed. Can you share more about what specifically made you feel that way, and how it's affecting you right now?",I’m not here to dissect my feelings; I just can’t wrap my head around how you could let this happen. It’s infuriating that you don’t seem to understand the depth of this betrayal!,anger,0.8706351518630981
anger,I can't believe you would do something like that; it's infuriating!,anger,0.9222975373268127,Explore,concise and emotionally attuned,It sounds like their reaction really struck a chord with you. Can you share more about what specifically feels infuriating in that moment?,What’s infuriating is the total disregard for my feelings; it's like they don’t even care how their actions impact me. It’s really beyond frustrating!,anger,0.9359397292137146
anger,I can't believe you did that without even asking me—it's infuriating!,anger,0.953192949295044,Explore,concise and emotionally attuned,It sounds like you're really upset right now. Can you share more about what specifically bothered you the most about the situation?,What bothered me the most is that you completely disregarded my feelings and made a decision that affects both of us. It feels like you don’t even care about our agreement.,anger,0.5397321581840515
anger,I can't believe you did that! How could you be so thoughtless?,surprise,0.8702390193939209,Explore,concise and emotionally attuned,It sounds like your partner is feeling really hurt and surprised. Can you share what specific action or words made them feel that way? What do you think was happening for you in that moment?,It's not about them feeling hurt; it's about the sheer disregard they showed! I’m furious that they didn’t even think before acting.,anger,0.9808729887008667
anger,I can't believe you'd do something like this! It's infuriating to think you would betray my trust!,anger,0.9663088321685791,Explore,concise and emotionally attuned,It sounds like you're feeling really hurt and angry right now. Can you share more about what specifically made you feel betrayed?,"Of course I'm hurt! You said you'd have my back, and then you went behind my back instead. It's not just anger—it's a real gut punch.",anger,0.8661790490150452
anger,I can’t believe you would do that to me! This is beyond frustrating!,surprise,0.5821781754493713,Explore,concise and emotionally attuned,It sounds like you’re feeling really hurt and frustrated right now. What specifically about their actions has impacted you the most?,It’s not just the action itself; it’s the blatant disregard for my feelings. How could they think it wouldn’t hurt me?,disgust,0.49778321385383606
anger,I can't believe you would do something so careless; it's infuriating!,anger,0.9544781446456909,Explore,concise and emotionally attuned,"It sounds like your partner is really hurt and frustrated. What do you think led them to feel that way, and how did their words impact you?","I get that they're hurt, but that doesn’t excuse their actions or how careless they were. Their words only make me angrier because they’re avoiding the real issue!",anger,0.9840213656425476
anger,I can't believe you did that! How could you be so thoughtless?,surprise,0.8702390193939209,Explore,concise and emotionally attuned,"It sounds like your partner is really hurt by your actions. What do you feel is at the core of their reaction, and how does that make you feel?",I don’t need a psychology lesson right now! It's frustrating to think someone could be so careless with my feelings and then turn it around like it’s my fault.,anger,0.8434955477714539
anger,I can't believe you did that! You completely crossed the line!,surprise,0.8760072588920593,Explore,concise and emotionally attuned,"It sounds like your partner is feeling really hurt by what happened. What do you think has made them feel this way, and how did you react in that moment?","I don’t care about their feelings right now; what they did was unforgivable. I was furious and tried to confront them, but it feels like I've been talking to a wall!",anger,0.9649955630302429
anger,I can’t believe you’d betray my trust like that! It’s infuriating!,anger,0.8914870619773865,Explore,concise and emotionally attuned,"It sounds like you’re feeling really hurt and angry right now. What specific actions made you feel this way, and can you share more about why trust is so important to you in this situation?","Of course I’m hurt! You completely disregarded what we agreed on, and that’s devastating. Trust means everything to me; it’s the foundation of any relationship, and you shattered it.",sadness,0.8660780787467957
anger,I can't believe you did that! It’s infuriating how careless you’ve been!,anger,0.8696592450141907,Explore,concise and emotionally attuned,It sounds like you're really hurt and frustrated by what happened. Can you share more about what specific actions made you feel this way?,"Hurt and frustrated doesn’t even begin to cover it! Your complete disregard for the situation shows a lack of respect, and that angers me even more.",anger,0.8553808331489563
anger,I can't believe you did that! How could you be so thoughtless?,surprise,0.8702390193939209,Explore,concise and emotionally attuned,"It sounds like something really upset your partner. What do you think led to their strong reaction, and how did that make you feel?",I just can’t wrap my head around how they didn’t consider my feelings. It’s infuriating to think they don’t see how their actions affect me!,anger,0.9371100664138794
anger,I can’t believe you did that! You completely disregarded my feelings!,surprise,0.43497705459594727,Explore,concise and emotionally attuned,It sounds like your partner is feeling really hurt right now. What do you think made them feel disregarded in that moment?,"It's infuriating that you’re not getting it! I felt utterly ignored, like my feelings didn’t matter at all!",anger,0.9027578234672546
anger,I can't believe you did that! You just crossed the line!,surprise,0.886512815952301,Explore,concise and emotionally attuned,"It sounds like your partner is really upset. What do you think crossed the line for them, and how are you feeling about their reaction?","It's infuriating! They should know better than to push me like that, and their reaction just adds insult to injury.",anger,0.9407480359077454
anger,I can't believe you would do something like that! It’s infuriating!,anger,0.8734093904495239,Explore,concise and emotionally attuned,It sounds like you're really hurt and upset right now. Can you share what specifically made you feel that way?,What made me feel this way is the complete disregard for my feelings—it's like my trust was just thrown away! How could you not see how much that hurts?,anger,0.3463802635669708
anger,I can’t believe you would betray my trust like that! It’s absolutely infuriating!,anger,0.9273244142532349,Explore,concise and emotionally attuned,It sounds like you're really hurt by what happened; can you share more about what specifically feels like a betrayal? What were you hoping for in that moment?,"Hurt doesn’t even begin to cover it! I was counting on you to have my back, and instead, you chose to go behind my back—it's completely unacceptable!",anger,0.6534297466278076
anger,I can't believe you would do something like that! This is absolutely unacceptable!,anger,0.43725472688674927,Reframe,concise and emotionally attuned,"It sounds like your partner is feeling deeply hurt and surprised, which shows how much they value your relationship; perhaps this moment can open up a conversation about understanding each other better.","I get that, but that doesn't change the fact that what they did was completely out of line! We can't just brush this under the rug like it doesn't matter!",anger,0.7565765380859375
anger,I can’t believe you ignored my calls! This is absolutely unacceptable!,anger,0.7133790254592896,Reframe,concise and emotionally attuned,It sounds like you're feeling really hurt and frustrated right now; your calls meant a lot to you. Maybe we can explore what happened together and find a way to reconnect.,It's beyond frustrating that my calls weren't important enough for you to respond. I just want to know why you couldn’t take a moment to acknowledge me!,anger,0.45608842372894287
anger,I can’t believe you did that! It's infuriating!,anger,0.8523379564285278,Reframe,concise and emotionally attuned,"It sounds like your partner is really feeling overwhelmed right now, and that frustration might be masking their deeper worries. Maybe this is an opportunity to explore what’s really bothering them beneath the surface.","I get that they might be overwhelmed, but that doesn’t excuse how I was treated! It’s still unacceptable and I’m tired of being the one who has to deal with their issues at my expense.",disgust,0.6273307204246521
anger,I can't believe you would do something like that! It's completely unacceptable!,anger,0.4178068935871124,Reframe,concise and emotionally attuned,"It sounds like your partner is feeling really hurt and shocked right now, which shows how much they care about your relationship; maybe this is an opportunity to understand each other better and find a way forward together.","It's easy for you to suggest understanding when I’m the one dealing with the fallout! This isn’t just about feelings; it’s about respect, and right now, I feel disrespected.",disgust,0.7508741021156311
anger,I can't believe you did that again! This is beyond frustrating!,surprise,0.7871338129043579,Reframe,concise and emotionally attuned,"It sounds like your partner is feeling really overwhelmed, and that’s tough for both of you; perhaps this could be a chance to understand each other's needs better and find a way forward together.","Understanding each other’s needs? That's great in theory, but it doesn’t change the fact that I'm tired of the same mistakes. I need real change, not just platitudes!",neutral,0.8665978908538818
anger,I can't believe you did that! It’s infuriating how thoughtless you can be.,anger,0.8750220537185669,Reframe,concise and emotionally attuned,It sounds like you’re feeling really hurt and frustrated right now; maybe this is a chance for both of you to understand each other better and find a way forward together.,I don't want to hear about finding common ground right now! You can’t just ignore how inconsiderate that was and expect everything to be fine.,anger,0.6699737906455994
anger,I can't believe you would do something so thoughtless! It’s infuriating!,anger,0.9305130839347839,Reframe,concise and emotionally attuned,"It sounds like your partner is feeling really hurt and frustrated right now, and while it’s tough to hear, this could be an opportunity to understand each other's perspectives better and strengthen your connection. Embracing this moment of discomfort might lead to deeper understanding and empathy between you both.",It's not about understanding right now; it’s about realizing how just one thoughtless action can cause so much damage! I'm way past trying to embrace anything when I'm so angry!,anger,0.9843154549598694
anger,I can't believe you did that without even asking me! It's absolutely infuriating!,anger,0.9419641494750977,Reframe,concise and emotionally attuned,"It sounds like you really value being included in decisions, and I can see why this feels hurtful. Maybe this moment could be an opportunity for us to talk about how we can make each other feel more respected in the future.","It's not just about being included; it's the complete disregard for my feelings that gets me. This isn't just a small mistake—it's about respect, and right now, I feel like that was tossed aside.",disgust,0.35103344917297363
anger,I can’t believe you did that! How could you be so thoughtless?,surprise,0.889961302280426,Reframe,concise and emotionally attuned,"It sounds like your partner is feeling hurt and surprised, which shows they really value your actions and intentions. Sometimes, misunderstandings can open up deeper conversations about needs and expectations.","I get that, but it doesn’t excuse the fact that they completely ignored how their actions affected me! I’m tired of having my feelings brushed aside like this.",disgust,0.28561800718307495
anger,I can't believe you would do that after everything we've been through! It's just infuriating!,anger,0.8734395503997803,Reframe,concise and emotionally attuned,"It sounds like you're feeling really hurt and overwhelmed, which is completely understandable given your history together; maybe this is an opportunity to express those feelings and find a way to reconnect.",Hurt? You have no idea! It’s not about reconnecting right now—it’s about how you could throw everything we built away so easily!,anger,0.4612252414226532
anger,I can't believe you just did that! I’m really fed up with your lies.,surprise,0.7082011103630066,Reframe,concise and emotionally attuned,"It sounds like your partner is feeling deeply hurt and frustrated, which might point to a need for more honesty and connection between you two. Maybe this moment can be a chance to better understand each other and rebuild that trust.","Honestly, I don't need your advice right now. I just want you to acknowledge how messed up this is!",anger,0.7437436580657959
anger,I can't believe you did that! I've had it up to here with your nonsense!,surprise,0.7212788462638855,Reframe,concise and emotionally attuned,"It sounds like there's a lot of frustration bubbling up right now, and that's completely understandable; perhaps this moment could be an opportunity for deeper connection and clarity between you both.",You think this is about connection? I'm done with the excuses and want you to own up to what you've done!,anger,0.6834560036659241
anger,I can’t believe you would do something like that; it’s infuriating!,anger,0.8949254751205444,Reframe,concise and emotionally attuned,"It sounds like your partner is feeling really hurt and frustrated right now, which shows how much they value your actions and choices. This could be an opportunity to understand each other better and strengthen your connection through open dialogue.","I get that, but my frustration isn’t just about their feelings—it’s about the blatant disregard for what I thought was mutual respect. How could they not see that?",anger,0.9410020709037781
anger,I've had enough of this nonsense; it's infuriating!,anger,0.9278113842010498,Reframe,concise and emotionally attuned,"It sounds like both of you are feeling incredibly frustrated, which shows how much you care about resolving this together. Perhaps this tension could be a stepping stone toward deeper understanding between you.","I get that, but understanding doesn’t change the fact that this situation is ridiculous and I’m tired of dealing with it. Enough is enough!",anger,0.8579059839248657
anger,I can't believe you just did that! You have no idea how infuriating this is.,anger,0.915677011013031,Reframe,concise and emotionally attuned,"It sounds like this situation has really struck a nerve for you, and it's understandable to feel that way; maybe this moment is also an opportunity for both of you to explore deeper feelings and find common ground together.",This isn’t about finding common ground right now; it’s about you understanding how completely wrong you were. I’m not interested in exploring feelings when I’m still furious!,anger,0.9779441952705383
anger,I can’t believe you actually did that! It’s infuriating!,anger,0.7961254715919495,Reframe,concise and emotionally attuned,"It sounds like your partner's reaction shows how much they care about what happened; maybe this is an opportunity to explore their feelings together and find a way to understand each other better. It’s tough when emotions run high, but it might lead to a deeper connection.",It’s easy to talk about understanding when you're not the one feeling blindsided! This isn't just about emotions; it's about trust being shattered.,disgust,0.37246841192245483
anger,I can't believe you did that! You have no idea how much that frustrates me!,surprise,0.47371602058410645,Reframe,concise and emotionally attuned,"It sounds like your partner is really feeling hurt and frustrated right now, which might be an expression of how much they care about your relationship. This moment could be a chance to understand their feelings better and share your own perspective too.","Understanding my feelings? Sure, but that doesn’t change how betrayed I feel right now! This isn’t just about caring; it’s about trust, and that’s been shattered!",anger,0.4500766694545746
anger,I can't believe you would do that after everything we've been through!,surprise,0.9453170299530029,Reframe,concise and emotionally attuned,"It sounds like your partner is feeling deeply hurt and disappointed, which reflects the strength of the connection you've built together; perhaps this can be an opportunity for both of you to explore those feelings and find a path toward understanding.","Understanding? After what they did? It feels like a betrayal, not a chance to explore feelings! How can we even move forward when I'm just so furious about this?",anger,0.9848731756210327
anger,I can't believe you would do something so thoughtless; it's infuriating!,anger,0.9538777470588684,Reframe,concise and emotionally attuned,"It sounds like your partner is really hurt and frustrated right now, which shows how much they care about the situation. Perhaps seeing this as an opportunity for deeper understanding could help both of you connect more profoundly.","I get that, but right now, that doesn't change how frustrated I feel. It's hard to think about deeper understanding when I'm so angry about what just happened!",anger,0.97747403383255
anger,I can't believe you did that after everything I've done for you! This is absolutely unacceptable!,anger,0.5858550667762756,Reframe,concise and emotionally attuned,It sounds like there's a lot of hurt and disappointment in your partner's words; perhaps this moment could be an opening to explore how both of you feel and rebuild trust together. Seeing it this way might help you both find a path toward understanding each other better.,You think I’m just going to sit down and discuss feelings after what happened? It feels like you don’t get how deep this betrayal cuts!,disgust,0.5945831537246704
anger,I can't believe you would do something like that! It’s absolutely infuriating!,anger,0.9144630432128906,Affirm,concise and emotionally attuned,"It's clear how much you care about what happened, and your passionate response shows just how deeply you value your feelings and the situation at hand. It's important to express those emotions, and I admire your honesty.","Thanks for acknowledging my feelings, but that doesn’t change the fact that it's outrageous! I’m still upset about what happened and it needs to be addressed.",anger,0.9392942786216736
anger,I can't believe you would do something so thoughtless; it’s infuriating!,anger,0.9462741017341614,Affirm,concise and emotionally attuned,"It sounds like you're feeling really hurt and upset, and it's completely valid to express your emotions. Your ability to communicate how you feel is a strength that can help both of you navigate this situation together.",It’s not just about expressing my feelings; it’s about the fact that your actions were completely inconsiderate! How can you think that’s okay?,anger,0.6284127235412598
anger,I can’t believe you just went behind my back like that! That's utterly infuriating!,anger,0.850676417350769,Affirm,concise and emotionally attuned,"It’s completely understandable to feel infuriated; your emotions matter deeply. You’re expressing your feelings honestly, which shows strength and a commitment to clarity in your relationship.",Understanding my feelings doesn’t change the fact that what you did was a betrayal. This isn't about strength; it's about trust that you've shattered.,anger,0.5133312344551086
anger,I can’t believe you would do something so careless! This is absolutely unacceptable!,anger,0.7116938233375549,Affirm,concise and emotionally attuned,"I can see how much this situation has upset you, and I truly admire how passionate you are about holding us to a high standard. Your commitment to our relationship means a lot, and I’m here to work through this together.","Your admiration doesn’t change the fact that this was a huge mistake! If you truly care about our relationship, then show it by taking responsibility for your actions.",neutral,0.6179137229919434
anger,"I can’t believe you would do something like that! You crossed a line, and I'm furious!",anger,0.9823973178863525,Affirm,concise and emotionally attuned,"It's clear how deeply you care, and your strong feelings show just how committed you are to what matters in this relationship. I appreciate your honesty and passion about this situation.",Appreciation doesn’t change the fact that you messed up! It’s not just about my feelings; it’s about the respect that was clearly disregarded.,anger,0.5596637725830078
anger,I can't believe you went behind my back like that! It's infuriating!,anger,0.9085047841072083,Affirm,concise and emotionally attuned,"I can see how deeply hurt and upset you are right now, and it takes a lot of courage to express those feelings. Your ability to communicate openly about this is a real strength, and it shows how much you value honesty in your relationship.",Your focus on my feelings misses the point—I’m furious that you broke my trust! No amount of nice words changes the fact that you betrayed me.,anger,0.9869819283485413
anger,I can't believe you would do something like that! It’s infuriating!,anger,0.8734093904495239,Affirm,concise and emotionally attuned,"It's completely understandable to feel infuriated; your emotions show how much you care and value honesty in your relationship. Your ability to express how you feel is a real strength, and it’s important for finding a resolution together.","I appreciate that you understand, but it doesn’t change the fact that I'm livid. This shouldn't have happened, and we need to address why it did.",anger,0.9511841535568237
anger,I can’t believe you did that! It's infuriating how thoughtless some people can be.,anger,0.8286805152893066,Affirm,concise and emotionally attuned,"I completely understand your frustration; it shows how deeply you care about considerate actions. Your feelings are valid, and it’s great that you’re standing up for what matters to you!","Thanks for understanding, but it doesn’t change the fact that it’s utterly frustrating to see such disregard for common decency. It's not just about caring; it's about basic respect!",disgust,0.34017157554626465
anger,I can't believe they would do something so thoughtless! This is absolutely infuriating!,anger,0.9395492672920227,Affirm,concise and emotionally attuned,"It's totally understandable to feel infuriated; your feelings are valid, and it shows how deeply you care about fairness. Your ability to express your emotions honestly is a strength that can guide you through challenging situations.","I appreciate that, but it doesn't change the fact that their lack of consideration is just unacceptable! How can people be so oblivious?",anger,0.4181968569755554
anger,I can't believe you did that! It's unbelievable how thoughtless you can be.,surprise,0.8892813920974731,Affirm,concise and emotionally attuned,"I see how much this situation has affected you, and I appreciate your honesty in expressing your feelings. It takes strength to communicate openly, and I’m here to support you as we navigate this together.",Support doesn't change the fact that your actions were reckless and hurtful. I still can't wrap my head around how you thought this was okay.,anger,0.8248290419578552
anger,I can't believe you went behind my back like that! This is completely unacceptable!,anger,0.4678216874599457,Affirm,concise and emotionally attuned,"I hear how deeply hurt you are, and your ability to express your feelings so openly is truly commendable. It shows you care about transparency and trust, which are vital in any relationship.","Sure, transparency matters, but that doesn’t change the fact that you betrayed my trust! It's infuriating that you're trying to justify this!",anger,0.9295097589492798
anger,I can’t believe you did that! It’s infuriating after everything we talked about!,anger,0.8708815574645996,Affirm,concise and emotionally attuned,"I see how much you value communication and honesty in your relationship, and it's clear that you care deeply about your partner's feelings. Your ability to express your frustration shows your commitment to working things through together.",That doesn’t change the fact that what you did was completely disrespectful! It feels like you’re missing the point here—I'm angry because I thought we were on the same page.,anger,0.9683797359466553
anger,I can't believe you did that! How could you be so careless?,surprise,0.7747492790222168,Affirm,concise and emotionally attuned,"I appreciate your passion in this moment, and it shows how much you care about our partnership. It's okay to have mistakes; it means we're both learning and growing together.","I get that, but this isn't just about learning; it's about accountability. I need you to take this seriously, or we can't move forward.",neutral,0.8092859387397766
anger,I can't believe you would do something so thoughtless! This is absolutely ridiculous!,anger,0.4866251051425934,Affirm,concise and emotionally attuned,"I can see you’re feeling really frustrated, and it’s clear you care deeply about this situation. Your passion for what's important to you is a real strength.",It’s not about my passion; it’s about you not even considering how your actions affect others! This situation is infuriating!,anger,0.9622014760971069
anger,I can't believe you did that! It's infuriating!,anger,0.8915398120880127,Affirm,concise and emotionally attuned,"I can see how deeply this situation is affecting you, and it takes real strength to express your feelings so honestly. Your ability to communicate your frustration shows how invested you are in this relationship.","Invested or not, it doesn’t change the fact that your actions were completely unacceptable! I’m trying to express how angry I am, not have a therapy session.",anger,0.9834157228469849
anger,I can't believe you did that! You really crossed the line this time.,surprise,0.9357874393463135,Affirm,concise and emotionally attuned,"I can see that this situation has really upset you, and it's clear you care deeply about our boundaries. Your passion for what matters to you is truly admirable, and I appreciate your honesty in expressing your feelings.","I appreciate your acknowledgment, but that doesn't change the fact that you completely disregarded our agreement. It's frustrating to see you brush off how serious this is for me.",sadness,0.46561399102211
anger,I can’t believe you did that! How could you be so thoughtless?,surprise,0.889961302280426,Affirm,concise and emotionally attuned,"I really appreciate you sharing how you feel; it shows you're invested in our connection, and that takes courage. It's a reminder of how much we care about each other.",Caring doesn't mean you can just disregard my feelings! It feels like you’re brushing off what you did.,anger,0.5924314856529236
anger,I can't believe you would do something like that! It’s absolutely infuriating!,anger,0.9144630432128906,Affirm,concise and emotionally attuned,"I can sense how deeply you care about this situation, and your passion for fairness really shines through. It’s okay to feel upset; your emotions are valid and show your commitment to what matters to you.","I appreciate you acknowledging my feelings, but it doesn't change the fact that what happened was completely unacceptable! This kind of behavior just cannot be tolerated.",anger,0.4919188916683197
anger,I can't believe you did that! How could you be so careless?,surprise,0.7747492790222168,Affirm,concise and emotionally attuned,It takes a lot of courage to face criticism like that; your willingness to engage shows your strength and commitment to growth. I believe you can learn from this experience and come out even stronger.,"I get that you’re trying to be positive, but that doesn’t excuse the recklessness! It just feels infuriating to hear about growth when I’m still dealing with the mess.",anger,0.9648370742797852
anger,I can't believe you actually did that! This is beyond infuriating!,anger,0.8411431312561035,Affirm,concise and emotionally attuned,"It’s understandable to feel frustrated, and I admire your passion for what matters to you. Your strength in expressing your feelings shows how much you care!","I appreciate you acknowledging my feelings, but this isn't just about passion—it's about respect and accountability! What you did crossed a line, and that needs to be addressed.",neutral,0.38776320219039917
anger,I can’t believe you did that! How could you be so reckless?,surprise,0.5129656791687012,Guide,concise and emotionally attuned,"It sounds like your partner is really upset right now. A good next step is to calmly acknowledge their feelings, apologize sincerely, and suggest a time to talk it through together to find a way forward.",Acknowledge their feelings? They should recognize how their actions hurt me first! I'm fed up with them not taking responsibility!,anger,0.8289903402328491
