conversation_id,policy,turn,strategy,prior_emotion,detected_emotion,detected_confidence,seed_text,assistant_reply,user_reply,emotion_scores
validate-anger-1,validate,4,Validate,sadness,joy,0.8151372075080872,I can't believe you did that! It's infuriating how thoughtless you can be!,"I can see how much you value finding peace amidst the messiness. It’s completely understandable to want that sense of calm when everything feels overwhelming. Your feelings are truly important, and it's great that you're expressing them.","I appreciate your openness. Seeking peace in chaos is a tough journey, but it’s so important. I’m here to support you as you navigate through this.","{""joy"": 0.8151372075080872, ""neutral"": 0.13612417876720428, ""sadness"": 0.02150396630167961, ""disgust"": 0.009920629672706127, ""anger"": 0.007539303973317146, ""surprise"": 0.006495816633105278, ""fear"": 0.003278863150626421}"
validate-anger-1,validate,5,Validate,joy,joy,0.9616085886955261,I can't believe you did that! It's infuriating how thoughtless you can be!,It’s uplifting to hear your commitment to seeking peace and supporting each other through this journey. Your recognition of the difficulty in finding calm amidst chaos shows just how compassionate and resilient you are. Your feelings and intentions truly matter.,"Thank you for your kind words. It feels good to know we’re in this together, navigating the chaos side by side. That support truly lifts my spirits.","{""joy"": 0.9616085886955261, ""neutral"": 0.027140174061059952, ""sadness"": 0.004179421812295914, ""disgust"": 0.0028230471070855856, ""surprise"": 0.002192102372646332, ""anger"": 0.0013949484564363956, ""fear"": 0.0006617180188186467}"
validate-anger-2,validate,0,seed,,anger,0.4465988278388977,I can't believe you would do something so thoughtless! This is just outrageous!,,I can't believe you would do something so thoughtless! This is just outrageous!,"{""anger"": 0.4465988278388977, ""surprise"": 0.32007232308387756, ""disgust"": 0.19804343581199646, ""neutral"": 0.017949940636754036, ""fear"": 0.010526586323976517, ""sadness"": 0.004464155063033104, ""joy"": 0.002344740554690361}"
validate-anger-2,validate,1,Validate,anger,joy,0.48419663310050964,I can't believe you would do something so thoughtless! This is just outrageous!,"I can see how hurt and upset you are right now. Your feelings are completely valid, and it's understandable to feel this way about something that feels so thoughtless.",Thank you for understanding. It really means a lot to me right now. I just need some time to process all of this.,"{""joy"": 0.48419663310050964, ""neutral"": 0.4405438303947449, ""surprise"": 0.03594909608364105, ""sadness"": 0.017353598028421402, ""anger"": 0.010230625048279762, ""disgust"": 0.008377532474696636, ""fear"": 0.003348667873069644}"
validate-anger-2,validate,2,Validate,joy,joy,0.960536003112793,I can't believe you would do something so thoughtless! This is just outrageous!,"I’m really glad my understanding helps a bit. Taking time to process is important, and it’s okay to need that space right now. Your feelings deserve that attention.",I appreciate your support. It really helps to know that my feelings are valid and that it's okay to take my time with this. Thank you for being here.,"{""joy"": 0.960536003112793, ""neutral"": 0.02335834875702858, ""anger"": 0.006307204719632864, ""disgust"": 0.003638954134657979, ""sadness"": 0.003560092765837908, ""surprise"": 0.001926313154399395, ""fear"": 0.0006731831235811114}"
validate-anger-2,validate,3,Validate,joy,joy,0.8315683603286743,I can't believe you would do something so thoughtless! This is just outrageous!,I’m really glad to hear that you feel supported and validated. It’s so important to honor your feelings and allow yourself that time to heal. I'm here for you as you navigate this.,Thank you for saying that. It’s comforting to know you’re here for me as I work through this. I’ll definitely take the time I need.,"{""joy"": 0.8315683603286743, ""neutral"": 0.13477596640586853, ""sadness"": 0.015038253739476204, ""disgust"": 0.007623684126883745, ""surprise"": 0.004661655519157648, ""fear"": 0.0032306609209626913, ""anger"": 0.0031014226842671633}"
validate-anger-2,validate,4,Validate,joy,joy,0.8531203866004944,I can't believe you would do something so thoughtless! This is just outrageous!,I’m really glad to hear that my presence is comforting for you. It’s completely okay to take the time you need to work through everything—your feelings are truly important.,"I really appreciate your kindness. It feels good to know I’m not alone in this, and I’ll make sure to take that time for myself. Thank you for being understanding.","{""joy"": 0.8531203866004944, ""sadness"": 0.07602014392614365, ""neutral"": 0.05629372596740723, ""disgust"": 0.005459979642182589, ""surprise"": 0.004637375008314848, ""anger"": 0.0031661721877753735, ""fear"": 0.0013022165512666106}"
validate-anger-2,validate,5,Validate,joy,joy,0.8888166546821594,I can't believe you would do something so thoughtless! This is just outrageous!,"It’s heartwarming to hear that you feel less alone during this time. Your appreciation shows how much this support means to you, and it’s truly okay to take the time you need for yourself.",Thank you for your kind words. It really helps to know I can lean on someone while I sort through my feelings. I appreciate your support more than you know.,"{""joy"": 0.8888166546821594, ""neutral"": 0.07347488403320312, ""sadness"": 0.012490357272326946, ""surprise"": 0.012078853324055672, ""disgust"": 0.006388661451637745, ""anger"": 0.0056794737465679646, ""fear"": 0.0010711404029279947}"
validate-disgust-0,validate,0,seed,,disgust,0.9872985482215881,"Ugh, I can't believe I just stepped in that—it's absolutely disgusting!",,"Ugh, I can't believe I just stepped in that—it's absolutely disgusting!","{""disgust"": 0.9872985482215881, ""anger"": 0.004305089823901653, ""fear"": 0.0036173993721604347, ""sadness"": 0.0017269772943109274, ""neutral"": 0.001610906096175313, ""surprise"": 0.0012126723304390907, ""joy"": 0.00022848769731353968}"
validate-disgust-0,validate,1,Validate,disgust,disgust,0.5186871886253357,"Ugh, I can't believe I just stepped in that—it's absolutely disgusting!",I can understand why you feel that way—it's really frustrating to deal with something so gross. It’s completely normal to feel upset in that situation.,"Yeah, it really is! It just ruins my whole day thinking about it. Thanks for understanding!","{""disgust"": 0.5186871886253357, ""anger"": 0.26150432229042053, ""surprise"": 0.06628197431564331, ""neutral"": 0.05869201943278313, ""sadness"": 0.05791480466723442, ""joy"": 0.023584822192788124, ""fear"": 0.013334899209439754}"
validate-disgust-0,validate,2,Validate,disgust,fear,0.4068233370780945,"Ugh, I can't believe I just stepped in that—it's absolutely disgusting!","I get that—it’s tough when something like that can throw off your entire day. Your feelings are completely valid, and it makes sense to feel that way!","Absolutely, it can be such a mood killer. Just try to shake it off and focus on something small that makes you happy!","{""fear"": 0.4068233370780945, ""neutral"": 0.332806795835495, ""joy"": 0.1582583487033844, ""anger"": 0.04841946065425873, ""surprise"": 0.026153583079576492, ""disgust"": 0.0184394009411335, ""sadness"": 0.009099062532186508}"
validate-disgust-0,validate,3,Validate,fear,joy,0.8400334119796753,"Ugh, I can't believe I just stepped in that—it's absolutely disgusting!",I hear you—it’s really hard when something affects your mood like that. Trying to focus on the little things that bring joy can be a good way to cope. Your feelings are completely understandable!,Thanks for understanding! I’ll definitely try to find those little joys today—maybe a good coffee or a nice walk. It helps to have a plan to lift my mood!,"{""joy"": 0.8400334119796753, ""neutral"": 0.12407698482275009, ""sadness"": 0.01221917849034071, ""surprise"": 0.01101650670170784, ""anger"": 0.007616080343723297, ""disgust"": 0.004111354239284992, ""fear"": 0.0009265706175938249}"
validate-disgust-0,validate,4,Validate,joy,joy,0.9490019679069519,"Ugh, I can't believe I just stepped in that—it's absolutely disgusting!",It’s great to hear that you have a plan to seek out those little joys! Focusing on things that make you happy can really help shift your mood. Your efforts to lift your spirits are absolutely valid!,Thank you! I'm really looking forward to those little moments. A good coffee and a walk sound perfect right now!,"{""joy"": 0.9490019679069519, ""neutral"": 0.02952311746776104, ""surprise"": 0.014539341442286968, ""sadness"": 0.003197819460183382, ""anger"": 0.0020542072597891092, ""disgust"": 0.0010992494644597173, ""fear"": 0.0005842815735377371}"
validate-disgust-0,validate,5,Validate,joy,joy,0.9671552181243896,"Ugh, I can't believe I just stepped in that—it's absolutely disgusting!",I’m so glad to hear that you’re looking forward to those moments! It sounds like a lovely way to bring some positivity into your day. Your excitement for those little pleasures is completely understandable!,Absolutely! A good coffee and a nice walk can really make a difference. Enjoy every moment!,"{""joy"": 0.9671552181243896, ""neutral"": 0.02101781591773033, ""surprise"": 0.005166344810277224, ""anger"": 0.002620026934891939, ""sadness"": 0.0018658124608919024, ""disgust"": 0.0016774057876318693, ""fear"": 0.0004973849281668663}"
validate-disgust-1,validate,0,seed,,disgust,0.7516775131225586,"Ugh, I can’t believe I just stepped in that muck—what a horrible mess!",,"Ugh, I can’t believe I just stepped in that muck—what a horrible mess!","{""disgust"": 0.7516775131225586, ""fear"": 0.14820267260074615, ""anger"": 0.037981774657964706, ""sadness"": 0.02727525681257248, ""surprise"": 0.02640352211892605, ""neutral"": 0.0071661160327494144, ""joy"": 0.0012930777156725526}"
validate-disgust-1,validate,1,Validate,disgust,neutral,0.4686712622642517,"Ugh, I can’t believe I just stepped in that muck—what a horrible mess!",That sounds really frustrating! It's never fun to deal with unexpected messes like that. I can understand why you'd be upset.,"Thanks for understanding. It's just one of those days, you know? I'm hoping it gets better from here!","{""neutral"": 0.4686712622642517, ""joy"": 0.3832011818885803, ""surprise"": 0.0699193924665451, ""anger"": 0.042807068675756454, ""disgust"": 0.018055841326713562, ""sadness"": 0.014354174956679344, ""fear"": 0.0029911345336586237}"
validate-disgust-1,validate,2,Validate,neutral,sadness,0.6549407839775085,"Ugh, I can’t believe I just stepped in that muck—what a horrible mess!",I totally get it; those days can really weigh you down. It's great that you're holding onto hope for things to improve!,"Yeah, it really can feel like a heavy cloud sometimes. I appreciate your support; it helps to know I'm not alone in this!","{""sadness"": 0.6549407839775085, ""joy"": 0.17407549917697906, ""neutral"": 0.13037724792957306, ""surprise"": 0.013998543843626976, ""fear"": 0.011898484081029892, ""disgust"": 0.00969684962183237, ""anger"": 0.005012585781514645}"
validate-disgust-1,validate,3,Validate,sadness,joy,0.9592494964599609,"Ugh, I can’t believe I just stepped in that muck—what a horrible mess!","It’s completely understandable to feel that weight when things are tough. Knowing you’re not alone can make such a difference, and I’m glad to be here for you during this time.","Thank you, that truly means a lot. It feels good to have someone to share these moments with, even when they’re tough. Here’s to hoping for a brighter day ahead!","{""joy"": 0.9592494964599609, ""neutral"": 0.026352649554610252, ""sadness"": 0.005380619317293167, ""surprise"": 0.004458514973521233, ""anger"": 0.0020462044049054384, ""disgust"": 0.0019999672658741474, ""fear"": 0.0005125543684698641}"
validate-disgust-1,validate,4,Validate,joy,sadness,0.33365610241889954,"Ugh, I can’t believe I just stepped in that muck—what a horrible mess!","I’m really glad to hear that sharing these moments helps you feel supported. It’s important to have someone to lean on during tough times, and your hope for a brighter day ahead is truly inspiring.","Thank you for saying that! It really does help to have someone to talk to, especially when things feel heavy. Here’s to better days!","{""sadness"": 0.33365610241889954, ""joy"": 0.32125863432884216, ""neutral"": 0.2363848239183426, ""disgust"": 0.0436227060854435, ""surprise"": 0.037897929549217224, ""anger"": 0.014297259040176868, ""fear"": 0.012882550247013569}"
validate-disgust-1,validate,5,Validate,sadness,joy,0.9689712524414062,"Ugh, I can’t believe I just stepped in that muck—what a horrible mess!","I’m so glad to hear that talking it out helps you, especially when things feel heavy. It’s really important to have that connection, and your hope for better days is a powerful testament to your resilience.","Thank you! I really appreciate your support and understanding. It reminds me that even on tough days, there’s hope to hold onto.","{""joy"": 0.9689712524414062, ""neutral"": 0.012748674489557743, ""surprise"": 0.008542736992239952, ""sadness"": 0.004983559716492891, ""anger"": 0.0028030916582792997, ""disgust"": 0.0013231332413852215, ""fear"": 0.0006276538479141891}"
validate-disgust-2,validate,0,seed,,disgust,0.49381569027900696,"Ugh, I can’t believe I just saw that—how can anyone think that's okay?",,"Ugh, I can’t believe I just saw that—how can anyone think that's okay?","{""disgust"": 0.49381569027900696, ""surprise"": 0.3262624442577362, ""anger"": 0.11036797612905502, ""fear"": 0.026503391563892365, ""sadness"": 0.025014687329530716, ""neutral"": 0.014932693913578987, ""joy"": 0.0031030168756842613}"
validate-disgust-2,validate,1,Validate,disgust,sadness,0.978547215461731,"Ugh, I can’t believe I just saw that—how can anyone think that's okay?",It sounds like you're really shocked and frustrated by what you just witnessed. It’s completely understandable to feel that way when something feels so out of line.,"Yeah, it really is mind-blowing. I just can't wrap my head around how someone could justify that behavior. It leaves me feeling pretty disillusioned.","{""sadness"": 0.978547215461731, ""neutral"": 0.008835586719214916, ""disgust"": 0.006107226479798555, ""anger"": 0.0020874328911304474, ""fear"": 0.0017818569904193282, ""surprise"": 0.00158470228780061, ""joy"": 0.001055969507433474}"
validate-disgust-2,validate,2,Validate,sadness,neutral,0.8156976699829102,"Ugh, I can’t believe I just saw that—how can anyone think that's okay?",I can see why you feel disillusioned; it’s really hard to process when something seems so unjustifiable. Feeling mind-blown makes perfect sense in this situation.,"Absolutely, it’s tough to reconcile those feelings. It makes you question so much about how people can act that way. Just hanging onto your perspective can help you navigate this.","{""neutral"": 0.8156976699829102, ""disgust"": 0.07897146046161652, ""surprise"": 0.0360630638897419, ""fear"": 0.03372772037982941, ""anger"": 0.021274371072649956, ""sadness"": 0.011658310890197754, ""joy"": 0.002607360016554594}"
validate-disgust-2,validate,3,Validate,neutral,neutral,0.8230581879615784,"Ugh, I can’t believe I just saw that—how can anyone think that's okay?","It sounds like you’re really grappling with some heavy feelings about people's actions and trying to find clarity in it all. It’s completely valid to question these things, and holding onto your perspective is important as you process this.","Thanks for understanding. It really helps to talk about it, even if it’s heavy. I'm just trying to make sense of it all.","{""neutral"": 0.8230581879615784, ""joy"": 0.10768651962280273, ""disgust"": 0.03207908943295479, ""surprise"": 0.01244255993515253, ""sadness"": 0.011183233000338078, ""anger"": 0.010745210573077202, ""fear"": 0.002805176191031933}"
validate-disgust-2,validate,4,Validate,neutral,neutral,0.6174628138542175,"Ugh, I can’t believe I just saw that—how can anyone think that's okay?","I’m glad to hear that talking about it helps, even when it’s difficult. It’s completely natural to want to make sense of things that feel so heavy and confusing. Your feelings are valid, and processing them is an important step.","Thank you, it really does help. I guess just venting a bit allows me to sort through my thoughts and feelings. It's a tough but necessary part of understanding.","{""neutral"": 0.6174628138542175, ""joy"": 0.1976592093706131, ""disgust"": 0.08500589430332184, ""sadness"": 0.060666341334581375, ""anger"": 0.016393233090639114, ""fear"": 0.014487719163298607, ""surprise"": 0.008324874565005302}"
validate-disgust-2,validate,5,Validate,neutral,sadness,0.5582247376441956,"Ugh, I can’t believe I just saw that—how can anyone think that's okay?","It’s great that you’re finding some relief in venting; it really can be a helpful way to sort through complex emotions. Acknowledging that it’s tough reflects the weight of what you’re experiencing, and it’s important to take that time for understanding.","I appreciate you saying that. It’s comforting to know that venting is a necessary step, even if it feels heavy sometimes. Just trying to navigate through it all can be exhausting, but I guess it's part of the process.","{""sadness"": 0.5582247376441956, ""joy"": 0.20998889207839966, ""neutral"": 0.16116859018802643, ""disgust"": 0.047695860266685486, ""fear"": 0.009544922038912773, ""anger"": 0.00672104861587286, ""surprise"": 0.0066559226252138615}"
validate-fear-0,validate,0,seed,,fear,0.9300896525382996,"My heart is racing, and I can feel a chill creeping down my spine. What was that noise?",,"My heart is racing, and I can feel a chill creeping down my spine. What was that noise?","{""fear"": 0.9300896525382996, ""anger"": 0.02609838731586933, ""neutral"": 0.017079120501875877, ""sadness"": 0.014144433662295341, ""surprise"": 0.007554211653769016, ""disgust"": 0.0031893644481897354, ""joy"": 0.0018448435002937913}"
validate-fear-0,validate,1,Validate,fear,fear,0.9577431678771973,"My heart is racing, and I can feel a chill creeping down my spine. What was that noise?",It sounds like you're feeling really anxious and uneasy right now. That racing heart and chill can be really intense. It's completely understandable to be on edge with a noise like that.,"Yeah, it really is intense. I can’t shake this feeling of unease. I just hope it’s nothing serious.","{""fear"": 0.9577431678771973, ""neutral"": 0.021965116262435913, ""sadness"": 0.0063502732664346695, ""anger"": 0.005379885900765657, ""disgust"": 0.00466388463973999, ""joy"": 0.0021991473622620106, ""surprise"": 0.0016985825495794415}"
validate-fear-0,validate,2,Validate,fear,neutral,0.6219339370727539,"My heart is racing, and I can feel a chill creeping down my spine. What was that noise?","It's completely normal to feel that way, especially when uncertainty is in the air. You're not alone in feeling uneasy; that tension can really weigh on you.",I appreciate you saying that. It helps to know I'm not the only one feeling this way. Let’s just take a deep breath and see what happens next.,"{""neutral"": 0.6219339370727539, ""joy"": 0.3122914731502533, ""sadness"": 0.02604050561785698, ""disgust"": 0.0181361623108387, ""anger"": 0.010339116677641869, ""surprise"": 0.0085753807798028, ""fear"": 0.0026834572199732065}"
validate-fear-0,validate,3,Validate,neutral,neutral,0.8316851258277893,"My heart is racing, and I can feel a chill creeping down my spine. What was that noise?","I'm really glad to hear that my words have offered some comfort. Taking a deep breath together can be a great way to ground yourself in moments like this. It's okay to feel this way, and it's brave of you to acknowledge it.",Thank you. I really needed to hear that right now. Let's take that breath and see if it helps calm things down a bit.,"{""neutral"": 0.8316851258277893, ""sadness"": 0.06539656221866608, ""disgust"": 0.03040064126253128, ""joy"": 0.029117759317159653, ""anger"": 0.016309747472405434, ""surprise"": 0.01597823202610016, ""fear"": 0.011111920699477196}"
validate-fear-0,validate,4,Validate,neutral,joy,0.8457960486412048,"My heart is racing, and I can feel a chill creeping down my spine. What was that noise?","I'm really glad my words could support you when you needed it. It sounds like you’re taking a positive step by focusing on your breath, and that's a great way to help ease that unease. You're doing really well by acknowledging how you feel right now.","Thank you for your encouragement. I appreciate knowing that it's okay to feel this way, and I really hope that breathing helps settle my nerves. Let's take that breath together.","{""joy"": 0.8457960486412048, ""neutral"": 0.11683913320302963, ""sadness"": 0.01700734533369541, ""disgust"": 0.008756059221923351, ""anger"": 0.0061275539919734, ""surprise"": 0.0037594465538859367, ""fear"": 0.0017143499571830034}"
validate-fear-0,validate,5,Validate,joy,joy,0.43554386496543884,"My heart is racing, and I can feel a chill creeping down my spine. What was that noise?",It's wonderful to hear that you're finding comfort in knowing it's okay to feel this way. Your willingness to take that breath together shows your strength in facing these feelings. You're doing great by recognizing what you need right now.,Thank you for your kind words. I really do feel a bit lighter knowing I'm not alone in this and that it's okay to breathe through it. Let’s take that breath and just be in the moment.,"{""joy"": 0.43554386496543884, ""neutral"": 0.3134966194629669, ""sadness"": 0.21083985269069672, ""disgust"": 0.022476959973573685, ""fear"": 0.006958334241062403, ""anger"": 0.005847363732755184, ""surprise"": 0.0048369974829256535}"
validate-fear-1,validate,0,seed,,fear,0.9784314036369324,I can't shake this feeling that something's watching me. My heart races every time I turn around.,,I can't shake this feeling that something's watching me. My heart races every time I turn around.,"{""fear"": 0.9784314036369324, ""surprise"": 0.01014628168195486, ""neutral"": 0.0034675055649131536, ""anger"": 0.002876157406717539, ""sadness"": 0.002379567362368107, ""joy"": 0.0014388511190190911, ""disgust"": 0.0012603359064087272}"
validate-fear-1,validate,1,Validate,fear,fear,0.8195774555206299,I can't shake this feeling that something's watching me. My heart races every time I turn around.,"It sounds really unsettling to feel like something's watching you, and I can see how that would make your heart race. It's completely understandable to be on edge in that situation.","Yeah, it definitely is. I guess it just makes me more aware of my surroundings, but it can be exhausting too. I wish I could just shake it off.","{""fear"": 0.8195774555206299, ""neutral"": 0.08650553971529007, ""surprise"": 0.03910188376903534, ""disgust"": 0.021007578819990158, ""sadness"": 0.02085806615650654, ""joy"": 0.006817239336669445, ""anger"": 0.0061322543770074844}"
validate-fear-1,validate,2,Validate,fear,joy,0.7429132461547852,I can't shake this feeling that something's watching me. My heart races every time I turn around.,"It's completely valid to feel exhausted from being hyper-aware of your surroundings. It must be really tiring to deal with that ongoing tension while wishing for some relief. Your feelings are important, and it makes sense to wish you could let that go.",Thanks for understanding. It's tough to find that balance between being aware and just feeling at ease. I really hope I can find some relief soon.,"{""joy"": 0.7429132461547852, ""neutral"": 0.2113369256258011, ""sadness"": 0.02491089142858982, ""disgust"": 0.008764085359871387, ""surprise"": 0.006317782215774059, ""anger"": 0.003639733185991645, ""fear"": 0.002117352792993188}"
validate-fear-1,validate,3,Validate,joy,joy,0.965205729007721,I can't shake this feeling that something's watching me. My heart races every time I turn around.,"I can imagine how challenging it is to navigate that balance between awareness and ease. Your hope for relief is completely valid, and it’s okay to feel overwhelmed about it.","I appreciate your understanding. It’s really comforting to know that my struggles are recognized, and I just hope to find some peace soon.","{""joy"": 0.965205729007721, ""neutral"": 0.01580611802637577, ""sadness"": 0.010564993135631084, ""surprise"": 0.0041997493244707584, ""disgust"": 0.0021013962104916573, ""anger"": 0.0016798445722088218, ""fear"": 0.0004421552293933928}"
validate-fear-1,validate,4,Validate,joy,joy,0.962459146976471,I can't shake this feeling that something's watching me. My heart races every time I turn around.,"It’s wonderful to hear that my understanding brings you some comfort. Feeling recognized in your struggles is so important, and your desire for peace is completely valid. I’m here for you as you navigate these feelings.",Thank you for that. It really helps to feel supported as I work through this. I just want to find a little more calm in my life.,"{""joy"": 0.962459146976471, ""neutral"": 0.02091965638101101, ""sadness"": 0.010618406347930431, ""disgust"": 0.0021363107953220606, ""surprise"": 0.0017496123909950256, ""anger"": 0.001319783623330295, ""fear"": 0.0007970909355208278}"
validate-fear-1,validate,5,Validate,joy,joy,0.42972320318222046,I can't shake this feeling that something's watching me. My heart races every time I turn around.,"I’m so glad to hear that feeling supported makes a difference for you. Wanting to find calm in your life is completely understandable, and it’s okay to seek that peace. Your feelings are important, and I’m here for you as you work through this.",Thank you for being here. It really means a lot to know I'm not alone in this. I'm hopeful I can start finding that calm soon.,"{""joy"": 0.42972320318222046, ""sadness"": 0.3237457275390625, ""neutral"": 0.21488036215305328, ""fear"": 0.01523435115814209, ""disgust"": 0.006680979859083891, ""surprise"": 0.006509920582175255, ""anger"": 0.0032253728713840246}"
validate-fear-2,validate,0,seed,,fear,0.9749828577041626,"I can’t shake this feeling that something terrible is about to happen. My heart is racing, and I just want to hide.",,"I can’t shake this feeling that something terrible is about to happen. My heart is racing, and I just want to hide.","{""fear"": 0.9749828577041626, ""sadness"": 0.01713576354086399, ""anger"": 0.0023721179459244013, ""disgust"": 0.0016650664620101452, ""surprise"": 0.0015117060393095016, ""neutral"": 0.0013812182005494833, ""joy"": 0.000951276277191937}"
validate-fear-2,validate,1,Validate,fear,anger,0.5182312726974487,"I can’t shake this feeling that something terrible is about to happen. My heart is racing, and I just want to hide.",It sounds really overwhelming to be feeling that way right now. Your heart racing and the urge to hide are completely understandable reactions to a tough situation. It's okay to feel this way.,Thank you for understanding. It's just hard to process everything when it feels so intense. I appreciate your reassurance.,"{""anger"": 0.5182312726974487, ""neutral"": 0.2928294539451599, ""surprise"": 0.05622989684343338, ""fear"": 0.04214170575141907, ""joy"": 0.034996047616004944, ""sadness"": 0.031517401337623596, ""disgust"": 0.024054227396845818}"
