intended_emotion,seed_text,seed_emotion_detected,seed_confidence,strategy,style_modifier,strategy_reply,followup_reply,followup_emotion,followup_confidence
anger,I'm sooo pissed at my friend!,anger,0.8643319010734558,Affirm,concise and emotionally attuned,"It's completely understandable to feel that way; your emotions are valid and show how much you care about your friendship. Your ability to express your feelings is a real strength, and it speaks to the depth of your relationships.","Thanks, but this isn't about being valid or strong—I'm just furious that they let me down when I needed them most! It's infuriating!",anger,0.9831172227859497
anger,I am sooo pissed at my ex.,anger,0.851917028427124,Affirm,concise and emotionally attuned,It's completely valid to feel that way; your emotions show how deeply you care about your experiences. Your willingness to express your frustration is a sign of strength and self-awareness.,"Yeah, well, it doesn't make the anger go away. I'm just tired of dealing with the aftermath of their bullshit.",anger,0.4856060743331909
anger,I am sooo pissed at my ex.,anger,0.851917028427124,Affirm,concise and emotionally attuned,It’s completely understandable to feel that way; your emotions are valid and show how deeply you care about your experiences. Your ability to express your feelings is a strength that will help you navigate through this.,"Thanks for saying that, but it's just infuriating how they can mess with your life and walk away like it meant nothing. I’m done giving them that power over me.",anger,0.8949478268623352
anger,I can't take it anymore the stress from my parents. They don't acknowledge I am doing my best.,anger,0.47335365414619446,Affirm,concise and emotionally attuned,"It’s truly admirable that you’re doing your best in such a tough situation. Your resilience shines through, and it speaks volumes about your strength and determination.","Thanks, but it just feels so frustrating when they don't see that. I’m putting in the effort, and yet it’s like I’m invisible to them.",sadness,0.8176255226135254
anger,I am always angry at myself and others. I lose my temper constantly and say very racist things.,anger,0.9834815859794617,Guide,concise and emotionally attuned,"It’s really brave of you to recognize this pattern; try starting with deep breathing techniques when you feel anger rising, and consider journaling your thoughts to process emotions before reacting. Seeking support, like talking to a therapist, can also help you navigate these feelings and make positive changes.","I appreciate the suggestion, but it just feels ridiculous to think that breathing exercises or journaling will fix the rage I can't seem to control. Why should I have to put in all this effort when the anger feels so justified?",anger,0.9674499034881592
anger,I'm sooo pissed at my friend!,anger,0.8643319010734558,Guide,concise and emotionally attuned,"It sounds really frustrating to feel that way about a friend. Consider taking a moment to cool down, then try reaching out to them to express how you’re feeling—clearly and calmly sharing your perspective can really help address the situation.","I get that, but cooling down doesn’t change how betrayed I feel right now. They really crossed a line, and I need them to understand that.",disgust,0.3976207673549652
anger,My board is going around me to my staff and I am frustrated.,anger,0.946092963218689,Guide,concise and emotionally attuned,It's understandable to feel frustrated; consider setting up a direct conversation with your board to express your concerns and clarify your role. This can help reinforce your leadership and rebuild trust with both your staff and the board.,"It's infuriating that they're bypassing me, and having a direct conversation feels like a necessary step, but it shouldn't have to come to this. I shouldn’t have to chase after respect in my own position.",anger,0.8919769525527954
anger,I am always angry at myself and others. I lose my temper constantly and say very racist things.,anger,0.9834815859794617,Guide,concise and emotionally attuned,"It sounds like you’re feeling overwhelmed by your emotions, and that’s tough. Consider taking a moment each day to practice deep breathing or journaling to express these feelings without acting on them, and maybe seek support from a therapist to explore these reactions further.","I appreciate the suggestion, but it’s infuriating how easy it is to feel dismissed while dealing with this storm inside me. Taking deep breaths feels pointless when the anger just keeps bubbling up.",anger,0.9249495267868042
anger,I can't take it anymore the stress from my parents. They don't acknowledge I am doing my best.,anger,0.47335365414619446,Guide,concise and emotionally attuned,"I'm really sorry to hear that you're feeling this way. It might help to set a time to talk with your parents about how their words affect you, expressing your feelings calmly and openly—this could foster understanding. Additionally, consider reaching out to someone who can support you, like a friend or counselor; you don't have to face this alone.","It’s frustrating to think I have to spell it out just to be heard. I feel like I’ve already tried everything, and it shouldn’t be this hard to make them see my effort!",sadness,0.32720038294792175
anger,I am always angry at myself and others. I lose my temper constantly and say very racist things.,anger,0.9834815859794617,Normalize,concise and emotionally attuned,"It sounds like you’re grappling with intense emotions that can lead to hurtful behaviors, and many people struggle with similar feelings of anger and frustration. It’s completely valid to feel overwhelmed by these challenges; recognizing them is a significant step.","Sure, it’s valid, but that doesn’t excuse how I lash out! Just because others struggle doesn’t mean I should keep hurting people with my words.",anger,0.9558833837509155
anger,"How could my partner say he loves me, go out with me for one year and then cheat.",anger,0.6405653953552246,Normalize,concise and emotionally attuned,"I'm really sorry you're going through this; many people experience betrayal in relationships and it can feel so isolating and confusing. Your feelings are completely valid, and it's okay to feel hurt and betrayed right now.","I appreciate your understanding, but it doesn't make the pain any less sharp. It's infuriating to realize someone I trusted could turn around and throw everything away so easily.",anger,0.9549363851547241
anger,I can't take it anymore the stress from my parents. They don't acknowledge I am doing my best.,anger,0.47335365414619446,Normalize,concise and emotionally attuned,It’s really tough when those closest to us don’t see the effort we’re putting in; many people face similar feelings of frustration and being overlooked. You’re not alone in this—it’s okay to feel overwhelmed.,"It's exhausting to feel overlooked, especially when I'm trying my hardest. I shouldn't have to prove my worth to my own family; it's infuriating!",anger,0.8583489060401917
anger,"How could my partner say he loves me, go out with me for one year and then cheat.",anger,0.6405653953552246,Normalize,concise and emotionally attuned,"It’s incredibly painful to feel betrayed by someone you love, and you’re not alone in experiencing this kind of heartbreak; many have faced similar situations and it can leave you feeling deeply hurt and confused. Your feelings are valid, and it’s okay to take time to process what you’re going through.","I appreciate that, but it doesn't change the fact that it feels like a slap in the face. How can someone be so deceitful after a year of love?",disgust,0.5081823468208313
anger,I can't take it anymore the stress from my parents. They don't acknowledge I am doing my best.,anger,0.47335365414619446,Normalize,concise and emotionally attuned,"It’s completely understandable to feel overwhelmed when you’re giving so much effort and it goes unnoticed; many face similar struggles with feeling underappreciated by loved ones. Your feelings are valid, and it’s really tough to carry that burden alone.",It's infuriating to feel like my best isn’t even recognized; I'm exhausted from trying to please them without any acknowledgment. Why can't they see the hard work I put in?,anger,0.973433256149292
anger,I'm sooo pissed at my friend!,anger,0.8643319010734558,baseline,concise and emotionally attuned,"I’m sorry to hear that! It sounds really frustrating to feel that way about a friend. If you want to talk about what happened, I’m here for you.","Thanks, but it's hard to even talk about it right now. I'm just really let down and don't know how to handle it!",anger,0.3754780888557434
anger,I'm sooo pissed at my friend!,anger,0.8643319010734558,baseline,concise and emotionally attuned,I’m really sorry to hear that. It sounds really frustrating. Want to talk about what happened?,"Yeah, I just can’t believe they let me down like that! It’s so infuriating when they don’t take things seriously.",anger,0.8208152651786804
anger,I can't take it anymore the stress from my parents. They don't acknowledge I am doing my best.,anger,0.47335365414619446,baseline,concise and emotionally attuned,"I’m really sorry to hear that you’re feeling this way. It’s tough when it seems like your efforts go unnoticed. I’m here for you, and you deserve to be recognized for all that you do.","Thanks for saying that, but it just feels so invalidating when they totally overlook my hard work. It’s infuriating to pour my energy into everything and have them act like it doesn’t matter.",anger,0.943379819393158
anger,I am always angry at myself and others. I lose my temper constantly and say very racist things.,anger,0.9834815859794617,baseline,concise and emotionally attuned,"It sounds like you're feeling a lot of intense emotions right now, and that can be really overwhelming. It's important to acknowledge these feelings and know that it's okay to seek help in processing them. You deserve support as you work through this.",I don’t need your sympathy or your advice. I’m just fed up with everything and everyone.,neutral,0.5880677103996277
anger,My board is going around me to my staff and I am frustrated.,anger,0.946092963218689,baseline,concise and emotionally attuned,I can understand why you’re feeling frustrated; it’s tough when communication breaks down like that. I'm here for you if you want to talk it through.,"Thank you for understanding, but it’s infuriating that my board feels the need to bypass me entirely. I just don’t get why they can’t approach me directly.",anger,0.9047232270240784
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Validate,concise and emotionally attuned,It sounds like you’re feeling really overwhelmed with how things have been lately. It's completely understandable to feel that way when everything seems to get more challenging.,"Yes, it’s just frustrating to watch everything spiral downhill. I can’t shake off this feeling of disgust with the chaos.",disgust,0.9703924655914307
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,Validate,concise and emotionally attuned,It sounds incredibly painful to feel so helpless while knowing she’s struggling to sleep. That worry must be really overwhelming for both of you.,"It's infuriating to be stuck in this helplessness, knowing she's tormented while we just stand by. The fact that we can't ease her pain makes it feel even worse.",disgust,0.6097502708435059
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Validate,concise and emotionally attuned,It sounds like you’re feeling really overwhelmed by how difficult things have become lately. That must be really tough to deal with.,"Yeah, overwhelmed doesn’t even begin to cover it. It feels like everything's spiraling out of control, and I’m just left here disgusted by it all.",disgust,0.972140908241272
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,Validate,concise and emotionally attuned,It sounds incredibly distressing to feel helpless while worrying about her suffering. It's really tough when you care so much and feel powerless to make a difference.,"Absolutely, the helplessness is infuriating. Knowing she's alone in that suffering while we can do nothing feels like a punch to the gut.",anger,0.9180658459663391
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,Validate,concise and emotionally attuned,"It sounds incredibly heavy to carry that worry for her, especially feeling so helpless. It's completely understandable to feel distressed about her situation.","It's infuriating to be trapped in this helplessness, knowing the toll it's taking on her. Every day feels like a struggle as we watch her suffer without being able to intervene.",anger,0.924830973148346
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,Explore,concise and emotionally attuned,It sounds so heavy to carry that worry for her. How do you both feel when you think about her struggles with sleep? What have been some of the hardest moments for you both in this situation?,"It’s infuriating to feel so helpless while she suffers; every sleepless night is like a punch to the gut. We’ve had moments of sheer frustration, watching her toss and turn, wishing we could just take her pain away.",fear,0.564597487449646
disgust,***Sigh***,disgust,0.47289323806762695,Explore,concise and emotionally attuned,"It sounds like there’s a lot on your mind right now. What’s been weighing you down, or what’s making you feel this way?",It's just frustrating to see how easily some people overlook the obvious shortcomings around them. It's like they choose ignorance over understanding.,disgust,0.5857235789299011
disgust,My friend thinks we should still be friends but her drug addict boyfriend has already borrowed money from myself and others too many times and has stolen from other people.,disgust,0.4749842882156372,Explore,concise and emotionally attuned,It sounds like you’re in a really tough spot regarding your friend and her boyfriend. How does it make you feel about maintaining your friendship given the circumstances? What are your thoughts on how it might affect your relationship with her?,"Honestly, it makes me feel disgusted that she's willing to overlook his behavior. I can't stomach the idea of being around someone who enables that kind of toxicity.",disgust,0.9785743951797485
disgust,***Sigh***,disgust,0.47289323806762695,Explore,concise and emotionally attuned,It sounds like there might be some unspoken feelings behind that sigh. What’s on your mind that’s leading to this moment?,It's just frustrating to see the same issues keep popping up without resolution. Sometimes it feels like we're going in circles.,neutral,0.5520171523094177
disgust,My friend thinks we should still be friends but her drug addict boyfriend has already borrowed money from myself and others too many times and has stolen from other people.,disgust,0.4749842882156372,Explore,concise and emotionally attuned,It sounds like you're feeling concerned about your friend's relationship and the impact it's having on you. Can you share more about how this situation is affecting your feelings toward your friendship?,I'm honestly feeling disgusted that my friend can't see how toxic her boyfriend is. It's frustrating to watch her ignore the red flags while I deal with the mess he's created in our lives.,disgust,0.9769129753112793
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,Reframe,concise and emotionally attuned,"It’s really tough to feel so helpless, but your concern shows just how much you care; even if you can’t ease her struggle directly, your support and understanding can still mean the world to her.","It's just infuriating to know she's suffering, and we can't even reach her. Support feels so useless when all I want is to take her pain away.",anger,0.905426025390625
disgust,***Sigh***,disgust,0.47289323806762695,Reframe,concise and emotionally attuned,It sounds like you’re both feeling a bit weighed down right now; perhaps it’s a sign that you both need a moment to reconnect or share what's really on your minds.,"Honestly, I’m just tired of the same old excuses. Reconnecting sounds great, but it feels like we’re stuck in this endless loop of avoiding the real issues.",sadness,0.4536871016025543
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Reframe,concise and emotionally attuned,"It sounds like you’re really feeling the weight of these tough times; maybe it could help to see this as a moment to pause and gather strength together, knowing that challenges often lead to growth and resilience.","I appreciate the intention, but honestly, it's hard to see the silver lining when everything just feels so overwhelming. I’m tired of constantly having to find strength in situations that shouldn’t be this difficult.",surprise,0.6733733415603638
disgust,My friend thinks we should still be friends but her drug addict boyfriend has already borrowed money from myself and others too many times and has stolen from other people.,disgust,0.4749842882156372,Reframe,concise and emotionally attuned,"It sounds like you’re concerned about your friend’s safety and well-being, which is completely understandable. Perhaps this situation could be an opportunity to gently express your feelings to her and encourage her to prioritize her own health and happiness, even if it’s difficult.",It's not just her safety; it's the principle of it all—how can she not see how toxic he is? It disgusts me that she’s willing to overlook his behavior for the sake of a relationship that's clearly bad for her.,disgust,0.980461061000824
disgust,My friend thinks we should still be friends but her drug addict boyfriend has already borrowed money from myself and others too many times and has stolen from other people.,disgust,0.4749842882156372,Reframe,concise and emotionally attuned,It sounds like you're feeling torn between wanting to support your friend and protecting yourself from harmful behavior. It's okay to reevaluate the friendship when it's intertwined with difficult situations; it shows your strength in valuing your own boundaries.,"It's infuriating to see her prioritize him over her own well-being, while I'm left to deal with the consequences of his actions. I shouldn’t have to compromise my boundaries to keep this friendship afloat.",anger,0.8854401111602783
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Affirm,concise and emotionally attuned,"It sounds like you’ve been facing some really tough challenges lately, and your ability to recognize that takes courage. It’s okay to feel overwhelmed, and I admire your strength in sharing this.","Thanks for your understanding, but it’s hard to muster any admiration when everything just feels so bleak and frustrating. It’s like an endless cycle of bad surprises.",sadness,0.9794807434082031
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Affirm,concise and emotionally attuned,"It sounds like you've been facing really tough times recently, and it's so important that you're recognizing that. Your willingness to confront these challenges shows incredible strength and resilience.",It’s frustrating to hear that everything seems to be getting more difficult. Strength and resilience don't really make the situation any less disgusting right now.,disgust,0.988466739654541
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,Affirm,concise and emotionally attuned,"It's clear how deeply you care for her well-being, and your concern speaks volumes about your love and support for her. Just being there for her during this time is incredibly important and reflects your strength as a partner.","It just feels so helpless, knowing she's in pain and we’re stuck here watching. Love isn’t enough when you can’t fix what’s hurting her.",fear,0.4290432333946228
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Affirm,concise and emotionally attuned,"It sounds like you've been facing some really tough times lately, and it takes a lot of strength to acknowledge that. Your honesty in sharing how you feel shows immense courage.","Honestly, it just feels exhausting. I don’t get why things keep piling up, and it’s frustrating to have to keep pretending everything's fine.",sadness,0.9152082800865173
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Affirm,concise and emotionally attuned,"I really admire your honesty in sharing how you're feeling; it takes strength to acknowledge tough times. Remember, you're not alone in this, and it's okay to lean on those who care about you.","I appreciate your kind words, but honestly, it’s just frustrating feeling this way. It’s hard to see a way out when things keep piling up.",sadness,0.8684444427490234
disgust,***Sigh***,disgust,0.47289323806762695,Guide,concise and emotionally attuned,It sounds like your partner might be feeling overwhelmed or frustrated. A simple step could be to gently ask them how they’re feeling or if there’s something they need to share; sometimes just talking it out can ease that sigh.,"It's just exhausting having to navigate all that, honestly. I shouldn’t have to pull words out of them like that.",neutral,0.8651008605957031
disgust,My friend thinks we should still be friends but her drug addict boyfriend has already borrowed money from myself and others too many times and has stolen from other people.,disgust,0.4749842882156372,Guide,concise and emotionally attuned,"It sounds really tough to navigate this situation, especially when you care about your friend. Consider having an honest conversation with her about your concerns for her safety and well-being, and suggest setting boundaries around your friendship until she's ready to reassess her relationship.",I just can't stand the thought of being tangled up in this mess any longer. It's exhausting watching her ignore the obvious risks just to keep him around—it's infuriating.,anger,0.9473296403884888
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,Guide,concise and emotionally attuned,"I can see how deeply this impacts both of you; it’s tough feeling powerless. Consider creating a calming bedtime routine for her, or suggest gentle sleep aids, and remember to take care of yourselves too—supporting each other is crucial during this time.","It's just infuriating that we have to resort to suggestions while she endures this. We've tried so many things, but nothing seems to help, and it just makes us feel more helpless.",anger,0.4486619234085083
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Guide,concise and emotionally attuned,"It sounds like you’re feeling overwhelmed; it might help to take a moment to identify one specific challenge you’re facing and think of a small step to address it, whether it's reaching out for support or setting aside time for self-care. Remember, it's okay to lean on each other during tough times.","I get that, but honestly, that all sounds so cliché right now. It’s frustrating to feel like you’re drowning and be told to take baby steps.",sadness,0.8380267024040222
disgust,***Sigh***,disgust,0.47289323806762695,Guide,concise and emotionally attuned,"It sounds like both of you might be feeling overwhelmed. Try to take a moment to check in with each other; a simple, open question like, ""What’s on your mind?"" can pave the way for a more supportive conversation.","I get that, but ugh, checking in doesn’t always feel genuine when you’re already exhausted. It just adds to the pressure.",neutral,0.635869026184082
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Normalize,concise and emotionally attuned,"I'm really sorry to hear that things have been tough for you lately; it's comforting to know that many people face challenges that can feel overwhelming at times. You're not alone in this, and it’s okay to feel how you feel.","I appreciate your kindness, but honestly, it's frustrating to hear that so many people are going through it too. It just makes me feel even more disillusioned with everything.",sadness,0.9856089949607849
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,Normalize,concise and emotionally attuned,It’s heart-wrenching to feel so helpless when someone you care about is struggling; many people share those feelings of worry and frustration in similar situations. You're not alone in this—it's incredibly tough to watch someone you love endure such difficulties.,It’s infuriating to feel so powerless while she suffers. It’s a brutal reminder that care alone isn’t enough to ease her pain.,anger,0.6924828290939331
disgust,My friend thinks we should still be friends but her drug addict boyfriend has already borrowed money from myself and others too many times and has stolen from other people.,disgust,0.4749842882156372,Normalize,concise and emotionally attuned,It’s really tough to navigate friendships when someone you care about is involved with someone who has harmful behaviors; many people find themselves in similar situations. It’s completely valid to feel conflicted and worried about the impact it has on your own well-being.,It's not just tough—it's downright infuriating to watch someone I care about throw away their life for someone who clearly doesn't respect boundaries or others' trust. How can she not see the damage he's causing?,anger,0.8294272422790527
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,Normalize,concise and emotionally attuned,"It’s tough when things feel heavier, and it's absolutely okay to feel that way—many people go through similar struggles during challenging times. You're not alone in this.",It's frustrating to hear that it’s okay when everything just feels so overwhelming. I wish it didn't have to be that way; it’s exhausting.,surprise,0.4672144949436188
disgust,My friend thinks we should still be friends but her drug addict boyfriend has already borrowed money from myself and others too many times and has stolen from other people.,disgust,0.4749842882156372,Normalize,concise and emotionally attuned,"It’s really tough to see a friend caught in a situation like that; many people have faced similar challenges with friends and relationships. Your feelings of concern and frustration are completely valid, and you’re not alone in navigating this difficult situation.",It's infuriating to watch her ignore the red flags for the sake of this loser. I just can't stand the fact that he's taken advantage of so many people without a second thought.,anger,0.8891388177871704
disgust,***Sigh***,disgust,0.47289323806762695,baseline,concise and emotionally attuned,I hear you. It sounds like you’re feeling a bit overwhelmed. I'm here for you.,"Thanks, but it's not just overwhelmed; it's the sheer frustration of it all that’s getting to me. I can’t believe how messy things have become.",anger,0.34074094891548157
disgust,It keeps us up at night because we know she isn't sleeping. Worse part is there is nothing we can do to help her.,disgust,0.7926939129829407,baseline,concise and emotionally attuned,I can only imagine how tough that must be for both of you. It’s hard to feel so helpless when it comes to someone you care about. I’m here if you want to talk more about it.,It really is infuriating to feel so powerless. I just wish we could do something—anything—to ease her pain.,anger,0.942359983921051
disgust,***Sigh***,disgust,0.47289323806762695,baseline,concise and emotionally attuned,I hear you. It sounds like you're feeling overwhelmed. I'm here for you.,"Thanks, but honestly, it's more than just overwhelmed—it's pure frustration. I just can't believe how ridiculous things have gotten.",anger,0.6233600974082947
disgust,***Sigh***,disgust,0.47289323806762695,baseline,concise and emotionally attuned,I hear you. It sounds like you’re feeling overwhelmed right now. I'm here for you.,"Thanks, but honestly, it’s more than overwhelmed—it's just frustrating how everything piles up like this. I appreciate your support, but it really shouldn’t be this way.",surprise,0.5473666191101074
disgust,Things have much worse the last couple weeks,disgust,0.7630165219306946,baseline,concise and emotionally attuned,I’m really sorry to hear that things have been tough for you lately. I’m here to listen if you want to share more about what’s been going on.,"I appreciate that, but honestly, it's just been overwhelming. I can't believe how much can go wrong in such a short time.",surprise,0.9537593126296997
fear,Hello... I am feeling quite anxious,fear,0.9943057894706726,Validate,concise and emotionally attuned,"It sounds like you're really feeling that anxiety right now, and it's completely okay to share that. It's important to acknowledge those feelings.","Thank you for understanding. It just feels so overwhelming at times, and I’m scared it won’t get better.",fear,0.9300875067710876
fear,How may I help you?,fear,0.7905250191688538,Validate,concise and emotionally attuned,It sounds like your partner is really trying to be supportive and attentive to your needs. That kind of concern can feel really comforting.,"I appreciate that, but it’s hard to shake this feeling of vulnerability. What if my needs change and I can’t communicate that?",fear,0.7447622418403625
fear,Going to the store gives me Panic Attacks! Driving also makes me highly anxious.,fear,0.9853015542030334,Validate,concise and emotionally attuned,"It sounds really overwhelming to feel panic when going to the store and anxiety while driving. Your feelings are completely understandable, and it's tough to face those situations.","It really is overwhelming; I never know when that panic will hit, and it makes everyday tasks feel impossible. Just thinking about it makes my heart race.",fear,0.9824000597000122
fear,I'm so anxious. I'm losing my job at the end of the month and I don't know how my resume is going to hold up with so many other people looking for work too!,fear,0.9770256280899048,Validate,concise and emotionally attuned,"It's completely understandable to feel anxious about losing your job and the competitive job market; those feelings are valid given the uncertainty you're facing. You're not alone in this, and it's okay to feel overwhelmed right now.","Thank you for understanding. It really is overwhelming, and just thinking about updating my resume makes my heart race—I can't shake off this fear of not finding something soon enough.",fear,0.9686769843101501
fear,"Hi good afternoon, I am seeking support for my anxiety related to my job",fear,0.8860718607902527,Validate,concise and emotionally attuned,"It sounds like you're feeling overwhelmed by your job anxiety, and that's completely understandable. Acknowledging that can be tough, but it's a significant step in seeking support.","Yes, it is really overwhelming. I just can’t shake this constant feeling of dread about work, and it makes everything else feel harder too.",fear,0.9835439324378967
